mmsi,imo,vessel_name,year_of_build,flag,dwt,teu_capacity,draft,loa,lbp,breadth_extreme,breadth_moulded,vessel_type
563000500,9289958,Maersk Sydney,2005.0,SGP,102861.0,8450.0,14.47,335.42,319.9,,42.8,fully cellular containership
352005613,9283150,Honor Bright,2003.0,PAN,9618.0,708.0,7.61,127.3,118.5,20.0,20.0,fully cellular containership
477940300,9283162,Victory Star,2004.0,HKG,9618.0,708.0,7.61,127.3,118.5,20.0,20.0,fully cellular containership
477360800,9285976,CSCL Asia,2004.0,HKG,101612.0,8468.0,14.5,333.99,319.0,42.8,42.8,fully cellular containership
636019332,9285471,MSC Tianjin,2005.0,LBR,105528.0,8063.0,13.0,322.97,308.0,42.8,42.8,fully cellular containership
422026500,9270658,Shamim,2004.0,IRN,30146.0,2188.0,11.58,187.25,177.08,29.8,29.8,fully cellular containership
209072000,9285433,Emma,2004.0,CYP,5745.0,223.0,6.18,104.55,99.78,13.6,13.6,general cargo with container capacity
477920300,9285005,OOCL Atlanta,2005.0,HKG,105483.0,8063.0,13.0,322.97,308.0,42.8,42.8,fully cellular containership
257035870,9291705,Feed Rana,2004.0,NIS,4933.0,138.0,6.1,89.99,84.98,14.18,14.0,general cargo with container capacity
311001792,9291717,Wilson Porto,2004.0,BHS,4933.0,138.0,6.1,89.99,84.99,14.15,14.0,general cargo with container capacity
257071710,9291729,Feed Rogaland,2004.0,NIS,4993.0,138.0,6.1,89.98,84.52,14.0,14.0,general cargo with container capacity
257857000,9291731,Astrid Erika,2005.0,NIS,4933.0,138.0,6.1,89.99,84.99,14.0,14.0,general cargo with container capacity
422038900,9284142,Arzin,2004.0,IRN,33813.0,2478.0,11.42,207.3,194.4,29.8,29.8,fully cellular containership
422038800,9284154,Artam,2004.0,IRN,37875.0,2478.0,11.42,221.61,210.95,29.8,29.8,fully cellular containership
205396000,9280392,Polybotes,2004.0,BEL,1150.0,,5.19,110.0,,12.5,11.4,barge container carrier
371851000,9289128,MSC Maeva,2005.0,PAN,100870.0,8034.0,16.29,324.83,309.2,42.8,42.8,fully cellular containership
371059000,9289104,MSC Lucy,2005.0,PAN,104954.0,8034.0,16.29,324.85,309.2,42.8,42.8,fully cellular containership
255806362,9289087,MSC Busan,2005.0,PMD,104904.0,8034.0,16.29,324.86,309.2,42.8,42.8,fully cellular containership
255806376,9289099,MSC Beijing,2005.0,PMD,105035.0,8034.0,16.29,324.8,309.2,42.8,42.8,fully cellular containership
304679000,9291963,BBC Campana,2004.0,ATG,12837.0,646.0,8.0,138.5,130.0,21.0,21.0,general cargo with container capacity
304746000,9291975,BBC Plata,2005.0,ATG,12837.0,646.0,8.0,138.48,130.0,21.0,21.0,general cargo with container capacity
636093048,9291987,UAFL Dubai,2004.0,LBR,35200.0,1866.0,11.3,188.64,176.98,27.7,27.67,general cargo with container capacity
353111000,9292175,MSC Shanelle V,2004.0,PAN,69688.0,4014.0,13.5,294.12,283.2,32.2,32.2,fully cellular containership
636026065,9292230,MSC Shrinika V,2005.0,LBR,65002.0,4014.0,13.52,294.12,283.2,32.2,32.2,fully cellular containership
636026066,9292266,MSC Mira V,2005.0,LBR,65023.0,4014.0,13.52,294.12,283.2,32.2,32.2,fully cellular containership
636016999,9293179,MSC Mirella R,2005.0,LBR,64513.0,4922.0,15.33,294.1,283.2,32.2,32.2,fully cellular containership
636017000,9293167,MSC Ronit R,2005.0,LBR,64519.0,4772.0,13.5,294.1,283.2,32.29,32.2,fully cellular containership
477008000,9289984,New Sun,2003.0,HKG,1032.0,70.0,2.8,49.96,48.6,13.0,13.0,general cargo with container capacity
271000747,9293416,Assos Seaways,2005.0,TUR,11636.0,709.0,7.02,193.0,182.39,26.04,26.0,roll on roll off with container capacity
271000748,9293428,Artemis Seaways,2005.0,TUR,11636.0,709.0,7.02,193.0,182.39,26.04,26.0,roll on roll off with container capacity
669513000,9274331,San Damian,2004.0,SWZ,12717.0,698.0,8.0,138.07,130.0,21.0,21.0,general cargo with container capacity
572728220,9292943,Zeynep,2003.0,TUV,8505.0,707.0,7.37,133.6,126.82,19.4,19.4,fully cellular containership
636091995,9294020,JPO Gemini,2005.0,LBR,33648.0,2474.0,11.4,207.37,195.4,29.87,29.8,fully cellular containership
304010000,9294018,Julius S.,2004.0,ATG,33742.0,2474.0,11.4,207.39,195.4,30.0,29.8,fully cellular containership
229945000,9293753,Conti Cortesia,2005.0,MLT,100864.0,8073.0,14.5,333.99,319.0,42.8,42.8,fully cellular containership
636019875,9293765,Kota Santos,2005.0,LBR,106912.0,8463.0,15.0,333.99,319.0,,42.8,fully cellular containership
255803670,9293777,MSC New Haven VIII,2005.0,PRT,100886.0,8463.0,14.5,334.0,319.0,42.8,42.8,fully cellular containership
636093042,9293789,Conti Courage,2005.0,LBR,106984.0,8073.0,14.5,334.02,319.0,42.8,42.8,fully cellular containership
636093093,9293791,Conti Chivalry,2006.0,LBR,106950.0,8073.0,14.5,333.99,319.0,43.0,42.8,fully cellular containership
256011000,9293806,Conti Contessa,2006.0,MLT,101007.0,8073.0,14.5,333.99,319.0,43.0,42.8,fully cellular containership
636093041,9293818,Conti Conquest,2006.0,LBR,106957.0,8073.0,14.5,333.99,319.0,43.0,42.8,fully cellular containership
636093094,9293820,Conti Crystal,2006.0,LBR,106930.0,8073.0,14.5,333.99,319.0,43.0,42.8,fully cellular containership
538007938,9294159,Captain Thanasis I,2005.0,MHL,39383.0,2824.0,12.0,222.14,210.0,30.0,30.0,fully cellular containership
563538000,9294161,Maersk Jalan,2005.0,SGP,39383.0,2824.0,10.1,222.14,210.0,30.0,30.0,fully cellular containership
229734000,9294173,CMA CGM San Antonio,2005.0,MLT,39333.0,2824.0,12.0,222.14,210.0,30.0,30.0,fully cellular containership
229684000,9294185,CMA CGM Valparaiso,2006.0,MLT,39333.0,2824.0,12.0,222.15,210.0,30.0,30.0,fully cellular containership
636092863,9294537,AS Penelope,2005.0,LBR,34740.0,2572.0,11.5,210.0,198.8,30.1,30.1,fully cellular containership
636023719,9294549,MSC Montserrat III,2006.0,LBR,34704.0,2572.0,11.5,210.0,198.8,30.1,30.1,fully cellular containership
636021440,9294513,Seaboard Pride,2006.0,LBR,34600.0,2602.0,11.5,210.0,198.8,,30.1,fully cellular containership
255806095,9294525,AS Patria,2006.0,PMD,34515.0,2602.0,11.5,210.0,198.8,30.1,30.1,fully cellular containership
538008593,9295414,SC Montreux,2005.0,MHL,52863.0,4132.0,12.5,264.04,252.0,32.25,32.25,fully cellular containership
636091116,9295361,Santa Vanessa,2005.0,LBR,79800.0,5606.0,14.5,274.68,263.0,40.0,40.0,fully cellular containership
256570000,9295373,Santa Viola,2005.0,MLT,79807.0,5606.0,14.5,274.68,263.0,40.0,40.0,fully cellular containership
371474000,9295385,MSC Marta,2005.0,PAN,72044.0,5680.0,14.5,274.67,263.0,40.0,40.0,fully cellular containership
371475000,9295397,MSC Carolina,2005.0,PAN,72037.0,5599.0,14.5,274.67,263.0,,40.0,fully cellular containership
255805778,9294812,Panda 009,2006.0,PMD,71642.0,5527.0,14.0,275.8,263.8,40.0,40.0,fully cellular containership
636015181,9294824,MSC Durban IV,2006.0,LBR,54894.0,3705.0,12.52,267.7,255.1,32.3,32.2,fully cellular containership
310760000,9294836,Quebec Express,2006.0,BMU,52600.0,3705.0,12.52,267.7,256.5,32.2,32.2,fully cellular containership
249218000,9295218,CMA CGM Ningbo,2005.0,MLT,93594.0,7471.0,14.5,300.07,286.0,42.8,42.8,fully cellular containership
256995000,9295220,CMA CGM Shanghai,2005.0,MLT,93559.0,7471.0,14.5,300.04,286.0,42.8,42.8,fully cellular containership
414345000,9295359,Fan Ya Tian Jin,2005.0,CHN,67022.0,5000.0,13.65,294.14,283.2,32.2,32.2,fully cellular containership
636093167,9295244,Colombo Express,2005.0,LBR,103800.0,8750.0,14.61,335.07,319.0,43.0,42.8,fully cellular containership
636093146,9295256,Kyoto Express,2005.0,LBR,103890.0,8749.0,14.61,335.07,319.0,43.0,42.8,fully cellular containership
211839000,9295268,Chicago Express,2006.0,DEU,103691.0,8750.0,14.61,336.19,319.0,43.0,42.8,fully cellular containership
636020468,9295165,MSC Daisy,2005.0,LBR,67601.0,4992.0,13.5,294.1,283.0,,32.2,fully cellular containership
636022077,9295177,MSC Tracy V,2005.0,LBR,67529.0,4992.0,13.5,294.1,283.0,,32.2,fully cellular containership
563382000,9294848,Wan Hai 501,2005.0,SGP,52249.0,4252.0,12.54,268.8,256.5,32.3,32.2,fully cellular containership
563808000,9294850,Wan Hai 502,2005.0,SGP,52146.0,4252.0,12.54,268.8,256.5,32.3,32.2,fully cellular containership
563812000,9294862,Wan Hai 503,2005.0,SGP,51300.0,4252.0,12.54,268.8,256.6,32.3,32.2,fully cellular containership
565004000,9294874,Port Kelang Express,2005.0,SGP,52146.0,4252.0,12.52,268.8,256.5,,32.2,fully cellular containership
565005000,9294886,Wan Hai 506,2005.0,SGP,52146.0,4252.0,12.52,268.8,256.5,32.2,32.2,fully cellular containership
636012254,9294800,YM Success,2004.0,LBR,68615.0,5551.0,12.0,274.75,263.0,40.1,40.0,fully cellular containership
304676000,9294977,Onego Glomma,2004.0,ATG,10649.0,667.0,7.35,145.63,139.38,18.25,18.25,general cargo with container capacity
210633000,9294989,MSC Mundra VIII,2005.0,CYP,108180.0,8411.0,16.29,332.41,317.2,,43.2,fully cellular containership
212746000,9294991,MSC Mumbai VIII,2005.0,CYP,108106.0,8411.0,16.29,332.41,318.0,43.2,43.2,fully cellular containership
304726000,9283966,BBC Wisconsin,2004.0,ATG,12672.0,665.0,8.0,138.07,130.0,,21.0,general cargo with container capacity
636018226,9273806,Asian Spirit,2006.0,LBR,12767.0,675.0,7.8,147.09,147.09,21.84,21.5,general cargo with container capacity
305062000,9273791,O7 Gaja,2006.0,ATG,12767.0,675.0,7.8,156.85,147.05,21.5,21.5,general cargo with container capacity
255806288,9283954,BBC Washington,2004.0,PMD,12786.0,665.0,8.0,138.07,130.0,21.0,21.0,general cargo with container capacity
353346000,9293557,Zulfa 1,2004.0,PAN,12645.0,831.0,8.22,144.83,134.0,22.4,22.4,fully cellular containership
477218900,9293569,SITC Ningbo,2004.0,HKG,12613.0,831.0,8.22,144.83,134.0,22.4,22.4,fully cellular containership
636021142,9295505,Mizar,2005.0,LBR,17121.0,1341.0,9.5,161.3,157.7,25.0,25.0,fully cellular containership
636025347,9295517,Ea Baru,2004.0,LBR,17097.0,1345.0,9.5,161.3,157.7,25.0,25.0,fully cellular containership
574004280,9299331,Premier,2004.0,VNM,12473.0,818.0,8.01,143.81,133.8,20.6,20.6,fully cellular containership
563625000,9296286,Kota Rajin,2005.0,SGP,13212.0,887.0,8.12,145.93,135.0,22.6,22.6,fully cellular containership
563916000,9296298,Kota Rancak,2005.0,SGP,13260.0,887.0,8.12,145.93,135.0,22.6,22.6,fully cellular containership
565050000,9296339,Kota Ria,2006.0,SGP,13017.0,851.0,8.12,145.93,135.0,22.6,22.6,fully cellular containership
565127000,9296341,Kota Rakyat,2006.0,SGP,13001.0,851.0,8.12,145.93,135.0,22.6,22.6,fully cellular containership
548623900,9296456,Span Asia 71,2004.0,PHL,6921.0,556.0,6.72,115.3,108.5,19.0,18.5,fully cellular containership
311703000,9296468,Magna,2004.0,BHS,6913.0,556.0,6.7,115.3,108.5,18.5,18.5,fully cellular containership
548052900,9296470,Span Asia 59,2005.0,PHL,6908.0,556.0,6.71,115.3,108.5,,18.5,fully cellular containership
538011939,9301081,CHS Alpha,2005.0,MHL,10746.0,917.0,6.97,154.85,144.8,21.5,21.5,fully cellular containership
255915744,9301201,Mastery D.,2006.0,PRT,10744.0,917.0,6.97,154.57,144.8,21.5,21.5,fully cellular containership
563054900,9301093,Hai Feng,2006.0,SGP,10746.0,917.0,9.3,154.85,144.8,,21.5,fully cellular containership
255802760,9301108,Faith,2006.0,PRT,10700.0,917.0,9.3,154.55,144.8,21.5,21.5,fully cellular containership
305458000,9312377,Krislin,2005.0,ATG,4815.0,267.0,5.88,100.71,95.2,15.2,15.2,general cargo with container capacity
563117100,9305295,Optimax I,2004.0,SGP,7846.0,614.0,7.59,119.76,113.5,20.2,20.2,general cargo with container capacity
563117200,9316579,Optimax II,2004.0,SGP,7837.0,614.0,7.59,119.8,113.5,20.2,20.2,general cargo with container capacity
255806143,9295529,Avila,2007.0,PMD,11700.0,855.0,8.7,140.66,127.4,23.2,23.2,fully cellular containership
314093000,9295531,Lynn,2007.0,BRB,11688.0,874.0,8.7,140.7,127.4,23.28,23.2,fully cellular containership
548244900,9298612,MC Guardian,2004.0,PHL,8329.0,660.0,7.21,132.57,123.4,19.2,19.2,fully cellular containership
311935000,9301110,Renown,2005.0,BHS,11179.0,915.0,8.02,139.72,130.0,23.0,23.0,fully cellular containership
312624000,9297125,Sea Aries,2005.0,BLZ,3737.0,121.0,4.46,89.73,84.44,15.76,15.6,general cargo with container capacity
636020702,9270828,MSC Tiphaine II,2004.0,LBR,24279.0,1858.0,11.02,196.87,186.76,27.8,27.8,fully cellular containership
371293000,9299109,Macondo,2005.0,PAN,7800.0,390.0,7.0,118.55,112.15,15.43,15.2,general cargo with container capacity
563152800,9299513,Shui Yun,2004.0,SGP,12364.0,860.0,7.0,164.65,155.6,21.5,21.5,fully cellular containership
538009624,9297474,Lady Jane,2005.0,MHL,67222.0,4839.0,13.65,294.51,283.2,32.2,32.2,fully cellular containership
441548000,9297527,Antwerp Bridge,2005.0,KOR,66583.0,5043.0,13.67,294.16,284.2,32.2,32.2,fully cellular containership
271000744,9297577,Karla A.,2004.0,TUR,17307.0,1221.0,9.0,155.6,146.6,24.5,24.5,fully cellular containership
255805557,9297589,Alana,2004.0,PMD,13711.0,868.0,8.7,149.14,139.46,22.5,22.5,fully cellular containership
211141000,9297591,Bianca Rambow,2004.0,DEU,11286.0,868.0,8.7,134.44,124.41,22.5,22.5,fully cellular containership
255805839,9297606,Visitor,2004.0,PMD,11181.0,868.0,8.7,134.44,124.41,22.5,22.5,fully cellular containership
255805992,9297618,BF Caroda,2004.0,PMD,11202.0,868.0,8.7,134.44,124.8,22.5,22.5,fully cellular containership
,6507660,Mekong Venture,1965.0,PAN,1081.0,50.0,4.19,57.0,51.97,9.05,9.0,general cargo with container capacity
245088000,9299501,Energizer,2003.0,NLD,9450.0,750.0,7.1,134.65,125.67,21.5,21.5,fully cellular containership
636090862,9297840,JPO Libra,2005.0,LBR,52786.0,4132.0,11.7,264.0,252.0,32.25,32.25,fully cellular containership
636090863,9297852,JPO Pisces,2005.0,LBR,52828.0,4132.0,6.8,264.0,252.0,32.25,32.25,fully cellular containership
636016424,9297864,MSC Anya V,2005.0,LBR,66821.0,5043.0,14.66,294.12,283.2,32.2,32.2,fully cellular containership
636016423,9297876,MSC Bhavya V,2005.0,LBR,66799.0,5043.0,14.66,294.14,283.2,32.2,32.2,fully cellular containership
423056100,9294458,Rasul Rza,2005.0,AZE,5454.0,225.0,4.79,108.33,102.2,16.74,16.74,general cargo with container capacity
423035100,9294460,General Aslanov,2005.0,AZE,5454.0,225.0,4.79,108.33,102.2,16.74,16.74,general cargo with container capacity
636092837,9292436,As Freya,2004.0,LBR,17266.0,1200.0,7.5,154.49,146.6,25.0,24.5,fully cellular containership
271043163,9292448,Matilde A.,2004.0,TUR,17145.0,1200.0,9.0,154.56,147.44,25.0,24.5,fully cellular containership
256804000,9299628,CMA CGM Otello,2005.0,MLT,101849.0,8488.0,14.5,334.07,314.71,42.8,42.8,fully cellular containership
209920000,9299630,CMA CGM Nabucco,2006.0,CYP,101917.0,8488.0,14.5,334.07,314.71,42.8,42.8,fully cellular containership
229808000,9299642,CMA CGM Fidelio,2006.0,MLT,113890.0,9415.0,15.02,349.0,328.94,42.8,42.8,fully cellular containership
249513000,9299654,CMA CGM Rigoletto,2006.0,MLT,114005.0,9415.0,15.02,349.0,328.94,42.8,42.8,fully cellular containership
205106000,9313656,Marcus,2006.0,BEL,3701.0,,5.58,87.8,81.0,12.9,12.8,general cargo with container capacity
273343170,9296999,FESCO Navarin,2004.0,RUS,8505.0,707.0,7.36,133.6,126.8,19.4,19.4,fully cellular containership
273329660,9296987,Fesco Novik,2004.0,RUS,8505.0,707.0,7.36,133.58,126.8,19.4,19.4,fully cellular containership
525300044,9291054,Mulya Sentosa II,2003.0,IDN,4300.0,258.0,5.4,96.75,89.72,15.5,15.2,fully cellular containership
256824000,9299783,CMA CGM Tosca,2005.0,MLT,101819.0,8488.0,14.52,334.07,314.71,42.8,42.8,fully cellular containership
249661000,9299795,CMA CGM La Traviata,2006.0,MLT,101818.0,8488.0,14.52,334.07,314.71,42.8,42.8,fully cellular containership
367606000,9298686,Maersk Iowa,2006.0,USA,61454.0,4499.0,13.52,292.08,277.0,32.35,32.25,fully cellular containership
367775000,9298698,Maersk Ohio,2006.0,USA,61454.0,4499.0,13.52,292.08,277.0,,32.35,fully cellular containership
271044070,9299484,Martha A,2005.0,TUR,36121.0,2474.0,11.85,207.4,195.4,29.8,29.8,fully cellular containership
563135300,9298997,Wan Hai 625,2004.0,SGP,67270.0,5896.0,24.0,278.94,262.0,40.1,40.0,fully cellular containership
249522000,9299800,CMA CGM Medea,2006.0,MLT,113964.0,9415.0,15.02,349.0,328.94,42.8,42.8,fully cellular containership
215879000,9299812,CMA CGM Norma,2006.0,MLT,113909.0,9415.0,15.02,349.0,328.94,42.8,42.8,fully cellular containership
244850968,9302255,Spirit,2005.0,NLD,9655.0,809.0,7.3,141.65,132.3,20.85,20.6,fully cellular containership
636093178,9320697,Osaka Express,2006.0,LBR,103681.0,8749.0,14.61,335.47,319.0,43.0,42.8,fully cellular containership
255806092,9309409,AS Carelia,2006.0,PMD,39374.0,2824.0,12.0,222.14,210.0,30.0,30.0,fully cellular containership
255806093,9315812,AS Cypria,2006.0,PMD,39425.0,2824.0,12.0,222.15,210.0,30.0,30.0,fully cellular containership
636019289,9309411,MSC Harmony III,2006.0,LBR,39000.0,2824.0,12.0,222.14,210.0,30.0,30.0,fully cellular containership
636016770,9315824,Odysseus,2006.0,LBR,39351.0,2824.0,12.0,222.15,210.0,30.0,30.0,fully cellular containership
209739000,9338278,MSC Key F,2006.0,CYP,13760.0,1118.0,7.3,147.9,140.3,23.25,23.25,fully cellular containership
477047100,9338280,Glory Ocean,2007.0,HKG,13702.0,1118.0,8.51,147.9,140.3,23.25,23.25,fully cellular containership
636017605,9301550,MSC Clementina F.,2005.0,LBR,13760.0,1118.0,8.51,147.85,140.3,23.25,23.25,fully cellular containership
352004138,9301562,Salgueiro,2005.0,PAN,13728.0,1250.0,8.51,148.0,140.3,23.54,23.25,fully cellular containership
440791000,9282962,Tianjin Bridge,2004.0,KOR,53241.0,5043.0,13.67,294.1,284.2,32.2,32.2,fully cellular containership
636020334,9293442,MSC Shristi,2005.0,LBR,69639.0,4014.0,13.5,294.12,283.2,32.2,32.2,fully cellular containership
255915962,9293466,MSC Adu V,2005.0,PRT,69639.0,4738.0,13.5,294.12,283.83,32.2,32.2,fully cellular containership
235009240,9300386,Ever Shine,2005.0,GBR,78693.0,7645.0,14.2,299.99,285.0,,42.91,fully cellular containership
235009850,9300398,Ever Sigma,2005.0,GBR,78636.0,7645.0,14.2,299.99,285.0,42.8,42.8,fully cellular containership
235010450,9300403,Ever Smart,2006.0,GBR,78716.0,7645.0,14.2,299.99,285.0,43.0,42.8,fully cellular containership
235010710,9300415,Ever Smile,2006.0,GBR,78796.0,7645.0,14.2,299.99,285.0,43.0,42.8,fully cellular containership
563077800,9300427,Ever Superb,2006.0,SGP,78268.0,7024.0,14.23,299.99,285.0,42.9,42.8,fully cellular containership
563084800,9300439,Ever Steady,2006.0,SGP,78664.0,7024.0,14.2,300.0,285.0,43.0,42.8,fully cellular containership
563004900,9300441,Ever Strong,2007.0,SGP,78715.0,7024.0,14.2,300.0,285.0,42.9,42.8,fully cellular containership
563142100,9300453,Ever Summit,2007.0,SGP,78612.0,7024.0,14.2,300.0,285.0,42.9,42.8,fully cellular containership
563096700,9300465,Ever Safety,2007.0,SGP,78268.0,7028.0,14.23,299.99,285.0,42.9,42.8,fully cellular containership
563102400,9300477,Ever Salute,2008.0,SGP,78733.0,7024.0,14.2,300.0,285.0,42.9,42.8,fully cellular containership
431501765,9298624,Tetsuun Maru No.1,2003.0,JPN,1587.0,80.0,3.97,76.38,70.18,,12.3,general cargo with container capacity
636026166,9300972,MSC Clarita III,2006.0,LBR,38609.0,2602.0,12.0,212.84,201.6,,30.1,fully cellular containership
470752000,9300984,Al Reem-I,2006.0,ARE,38686.0,3313.0,12.0,212.82,201.6,,32.24,fully cellular containership
229340000,9301433,CMA CGM Malta,2004.0,MLT,34289.0,2556.0,11.52,210.07,199.0,,30.2,fully cellular containership
352002992,9301445,Marsa Pride,2005.0,PAN,34263.0,2556.0,11.5,210.1,199.0,,30.2,fully cellular containership
636017045,9301457,HSL Nike,2005.0,LBR,34244.0,2556.0,11.5,210.07,199.0,,30.2,fully cellular containership
229263000,9301469,Etoile,2005.0,MLT,34251.0,2556.0,11.5,210.06,199.0,30.2,30.2,fully cellular containership
,8716796,Jananah Star,1989.0,ARE,390.0,,1.89,53.7,46.01,,10.7,roll on roll off with container capacity
,6913297,Guang Yun,1969.0,CHN,7500.0,182.0,7.42,133.0,122.03,19.89,19.89,general cargo with container capacity
477076300,9301770,Seaspan New Delhi,2005.0,HKG,54125.0,4250.0,12.72,260.05,245.16,,32.3,fully cellular containership
477097400,9301782,Seaspan Dubai,2006.0,HKG,54125.0,4250.0,12.73,260.05,244.8,32.25,32.25,fully cellular containership
477105300,9301794,Seaspan Jakarta,2006.0,HKG,54125.0,4250.0,12.72,260.05,244.8,32.3,32.25,fully cellular containership
